START RECORDING at 22/02/2021 15:02:26
Elapsed(sec),Counter
1188.111,1075.70
1188.268,1075.80
1188.426,1075.90
1188.584,1076.00
1188.744,1076.10
1188.904,1076.20
1189.066,1076.30
1189.229,1076.40
1189.392,1076.50
1189.557,1076.60
1189.720,1076.70
1189.886,1076.80
1190.054,1076.90
1190.220,1077.00
1190.387,1077.10
1190.550,1077.20
1190.711,1077.30
1190.871,1077.40
1191.029,1077.50
1191.185,1077.60
1191.341,1077.70
1191.500,1077.80
1191.658,1077.90
1191.814,1078.00
1191.969,1078.10
1192.122,1078.20
1192.276,1078.30
1192.430,1078.40
1192.582,1078.50
1192.733,1078.60
1192.883,1078.70
1193.034,1078.80
1193.186,1078.90
1193.337,1079.00
1193.489,1079.10
1193.638,1079.20
1193.789,1079.30
1193.940,1079.40
1194.089,1079.50
1194.238,1079.60
1194.386,1079.70
1194.536,1079.80
1194.685,1079.90
1194.831,1080.00
1194.977,1080.10
1195.120,1080.20
1195.264,1080.30
1195.407,1080.40
1195.550,1080.50
1195.693,1080.60
1195.834,1080.70
1195.975,1080.80
1196.118,1080.90
1196.259,1081.00
1196.402,1081.10
1196.544,1081.20
1196.687,1081.30
1196.831,1081.40
1196.974,1081.50
1197.119,1081.60
1197.264,1081.70
1197.412,1081.80
1197.562,1081.90
1197.712,1082.00
1197.864,1082.10
1198.017,1082.20
1198.172,1082.30
1198.330,1082.40
1198.489,1082.50
1198.650,1082.60
1198.813,1082.70
1198.979,1082.80
1199.148,1082.90
1199.317,1083.00
1199.489,1083.10
1199.658,1083.20
1199.828,1083.30
1199.997,1083.40
1200.165,1083.50
1200.334,1083.60
1200.502,1083.70
1200.671,1083.80
1200.837,1083.90
1201.001,1084.00
1201.164,1084.10
1201.324,1084.20
1201.483,1084.30
1201.640,1084.40
1201.795,1084.50
1201.951,1084.60
1202.106,1084.70
1202.263,1084.80
1202.421,1084.90
1202.578,1085.00
1202.735,1085.10
1202.889,1085.20
1203.042,1085.30
1203.194,1085.40
1203.345,1085.50
1203.495,1085.60
1203.643,1085.70
1203.792,1085.80
1203.943,1085.90
1204.093,1086.00
1204.244,1086.10
1204.396,1086.20
1204.549,1086.30
1204.704,1086.40
1204.861,1086.50
1205.018,1086.60
1205.175,1086.70
1205.334,1086.80
1205.493,1086.90
1205.651,1087.00
1205.810,1087.10
1205.967,1087.20
1206.124,1087.30
1206.280,1087.40
1206.434,1087.50
1206.588,1087.60
1206.740,1087.70
1206.894,1087.80
1207.050,1087.90
1207.206,1088.00
1207.362,1088.10
1207.518,1088.20
1207.675,1088.30
1207.834,1088.40
1207.993,1088.50
1208.153,1088.60
1208.309,1088.70
1208.468,1088.80
1208.628,1088.90
1208.786,1089.00
1208.944,1089.10
1209.098,1089.20
1209.251,1089.30
1209.403,1089.40
1209.552,1089.50
1209.702,1089.60
1209.850,1089.70
1210.002,1089.80
1210.155,1089.90
1210.308,1090.00
1210.462,1090.10
1210.616,1090.20
1210.773,1090.30
1210.931,1090.40
1211.088,1090.50
1211.246,1090.60
1211.404,1090.70
1211.565,1090.80
1211.726,1090.90
1211.887,1091.00
1212.048,1091.10
1212.206,1091.20
1212.363,1091.30
1212.518,1091.40
1212.672,1091.50
1212.826,1091.60
1212.978,1091.70
1213.132,1091.80
1213.286,1091.90
1213.438,1092.00
1213.589,1092.10
1213.737,1092.20
1213.885,1092.30
1214.031,1092.40
1214.175,1092.50
1214.319,1092.60
1214.460,1092.70
1214.602,1092.80
1214.744,1092.90
1214.886,1093.00
1215.028,1093.10
1215.170,1093.20
1215.312,1093.30
1215.456,1093.40
1215.599,1093.50
1215.743,1093.60
1215.887,1093.70
1216.033,1093.80
1216.181,1093.90
1216.328,1094.00
1216.476,1094.10
1216.622,1094.20
1216.769,1094.30
1216.915,1094.40
1217.061,1094.50
1217.207,1094.60
1217.353,1094.70
1217.501,1094.80
1217.650,1094.90
1217.798,1095.00
1217.947,1095.10
1218.094,1095.20
1218.240,1095.30
1218.384,1095.40
1218.528,1095.50
1218.672,1095.60
1218.814,1095.70
1218.956,1095.80
1219.099,1095.90
1219.241,1096.00
1219.383,1096.10
1219.522,1096.20
1219.661,1096.30
1219.798,1096.40
1219.935,1096.50
1220.072,1096.60
1220.207,1096.70
1220.345,1096.80
1220.483,1096.90
1220.620,1097.00
1220.759,1097.10
1220.897,1097.20
1221.036,1097.30
1221.175,1097.40
1221.313,1097.50
1221.451,1097.60
1221.589,1097.70
1221.729,1097.80
1221.871,1097.90
1222.012,1098.00
1222.155,1098.10
1222.294,1098.20
1222.434,1098.30
1222.573,1098.40
1222.711,1098.50
1222.849,1098.60
1222.986,1098.70
1223.126,1098.80
1223.267,1098.90
1223.409,1099.00
1223.551,1099.10
1223.692,1099.20
1223.834,1099.30
1223.976,1099.40
1224.117,1099.50
1224.259,1099.60
1224.400,1099.70
1224.544,1099.80
1224.689,1099.90
1224.834,1100.00
1224.981,1100.10
1225.126,1100.20
1225.274,1100.30
1225.422,1100.40
1225.570,1100.50
1225.720,1100.60
1225.868,1100.70
1226.020,1100.80
1226.173,1100.90
1226.325,1101.00
1226.478,1101.10
1226.630,1101.20
1226.781,1101.30
1226.931,1101.40
1227.080,1101.50
1227.229,1101.60
1227.376,1101.70
1227.526,1101.80
1227.678,1101.90
1227.829,1102.00
1227.982,1102.10
1228.134,1102.20
1228.288,1102.30
1228.444,1102.40
1228.600,1102.50
1228.756,1102.60
1228.909,1102.70
1229.063,1102.80
1229.217,1102.90
1229.370,1103.00
1229.523,1103.10
1229.674,1103.20
1229.824,1103.30
1229.973,1103.40
1230.120,1103.50
1230.267,1103.60
1230.412,1103.70
1230.559,1103.80
1230.707,1103.90
1230.854,1104.00
1231.002,1104.10
1231.146,1104.20
1231.290,1104.30
1231.433,1104.40
1231.574,1104.50
1231.714,1104.60
1231.855,1104.70
1231.998,1104.80
1232.142,1104.90
1232.287,1105.00
1232.433,1105.10
1232.577,1105.20
1232.722,1105.30
1232.866,1105.40
1233.008,1105.50
1233.151,1105.60
1233.291,1105.70
1233.433,1105.80
1233.573,1105.90
1233.712,1106.00
1233.851,1106.10
1233.987,1106.20
1234.124,1106.30
1234.260,1106.40
1234.395,1106.50
1234.531,1106.60
1234.667,1106.70
1234.804,1106.80
1234.942,1106.90
1235.079,1107.00
1235.216,1107.10
1235.353,1107.20
1235.491,1107.30
1235.630,1107.40
1235.768,1107.50
1235.905,1107.60
1236.041,1107.70
1236.178,1107.80
1236.316,1107.90
1236.452,1108.00
1236.589,1108.10
1236.725,1108.20
1236.862,1108.30
1236.999,1108.40
1237.135,1108.50
1237.272,1108.60
1237.409,1108.70
1237.548,1108.80
1237.688,1108.90
1237.826,1109.00
1237.965,1109.10
1238.103,1109.20
1238.242,1109.30
1238.381,1109.40
1238.520,1109.50
1238.659,1109.60
1238.796,1109.70
1238.936,1109.80
1239.076,1109.90
1239.215,1110.00
1239.355,1110.10
1239.492,1110.20
1239.629,1110.30
1239.765,1110.40
1239.901,1110.50
1240.037,1110.60
1240.173,1110.70
1240.311,1110.80
1240.451,1110.90
1240.590,1111.00
1240.729,1111.10
1240.865,1111.20
1241.002,1111.30
1241.138,1111.40
1241.273,1111.50
1241.409,1111.60
1241.545,1111.70
1241.682,1111.80
1241.821,1111.90
1241.959,1112.00
1242.099,1112.10
1242.238,1112.20
1242.379,1112.30
1242.521,1112.40
1242.664,1112.50
1242.807,1112.60
1242.948,1112.70
1243.090,1112.80
1243.233,1112.90
1243.375,1113.00
1243.517,1113.10
1243.656,1113.20
1243.795,1113.30
1243.933,1113.40
1244.070,1113.50
1244.206,1113.60
1244.341,1113.70
1244.476,1113.80
1244.612,1113.90
1244.747,1114.00
1244.881,1114.10
1245.013,1114.20
1245.145,1114.30
1245.277,1114.40
1245.408,1114.50
1245.538,1114.60
1245.668,1114.70
1245.801,1114.80
1245.935,1114.90
1246.069,1115.00
1246.205,1115.10
1246.340,1115.20
1246.477,1115.30
1246.615,1115.40
1246.753,1115.50
1246.891,1115.60
1247.029,1115.70
1247.169,1115.80
1247.310,1115.90
1247.451,1116.00
1247.593,1116.10
1247.733,1116.20
1247.873,1116.30
1248.013,1116.40
1248.153,1116.50
1248.292,1116.60
1248.431,1116.70
1248.571,1116.80
1248.711,1116.90
1248.851,1117.00
1248.992,1117.10
1249.132,1117.20
1249.271,1117.30
1249.409,1117.40
1249.545,1117.50
1249.681,1117.60
1249.815,1117.70
1249.951,1117.80
1250.088,1117.90
1250.224,1118.00
1250.360,1118.10
1250.494,1118.20
1250.628,1118.30
1250.763,1118.40
1250.896,1118.50
1251.029,1118.60
1251.161,1118.70
1251.295,1118.80
1251.429,1118.90
1251.564,1119.00
1251.699,1119.10
1251.834,1119.20
1251.972,1119.30
1252.110,1119.40
1252.250,1119.50
1252.390,1119.60
1252.529,1119.70
1252.669,1119.80
1252.809,1119.90
1252.948,1120.00
1253.089,1120.10
1253.228,1120.20
1253.368,1120.30
1253.507,1120.40
1253.647,1120.50
1253.788,1120.60
1253.928,1120.70
1254.070,1120.80
1254.215,1120.90
1254.359,1121.00
1254.506,1121.10
1254.652,1121.20
1254.801,1121.30
1254.950,1121.40
1255.100,1121.50
1255.251,1121.60
1255.399,1121.70
1255.549,1121.80
1255.700,1121.90
1255.850,1122.00
1256.001,1122.10
1256.150,1122.20
1256.301,1122.30
1256.451,1122.40
1256.600,1122.50
1256.749,1122.60
1256.896,1122.70
1257.047,1122.80
1257.197,1122.90
1257.348,1123.00
1257.500,1123.10
1257.650,1123.20
1257.803,1123.30
1257.955,1123.40
1258.107,1123.50
1258.260,1123.60
1258.410,1123.70
1258.561,1123.80
1258.710,1123.90
1258.859,1124.00
1259.009,1124.10
1259.158,1124.20
1259.308,1124.30
1259.458,1124.40
1259.609,1124.50
1259.761,1124.60
1259.910,1124.70
1260.062,1124.80
1260.213,1124.90
1260.364,1125.00
1260.515,1125.10
1260.662,1125.20
1260.809,1125.30
1260.954,1125.40
1261.098,1125.50
1261.240,1125.60
1261.380,1125.70
1261.520,1125.80
1261.660,1125.90
1261.798,1126.00
1261.936,1126.10
1262.071,1126.20
1262.206,1126.30
1262.342,1126.40
1262.476,1126.50
1262.611,1126.60
1262.746,1126.70
1262.885,1126.80
1263.025,1126.90
1263.164,1127.00
1263.306,1127.10
1263.447,1127.20
1263.589,1127.30
1263.731,1127.40
1263.873,1127.50
1264.015,1127.60
1264.157,1127.70
1264.302,1127.80
1264.447,1127.90
1264.592,1128.00
1264.737,1128.10
1264.880,1128.20
1265.024,1128.30
1265.167,1128.40
1265.311,1128.50
1265.455,1128.60
1265.600,1128.70
1265.749,1128.80
1265.898,1128.90
1266.046,1129.00
1266.194,1129.10
1266.340,1129.20
1266.485,1129.30
1266.628,1129.40
1266.770,1129.50
1266.911,1129.60
1267.051,1129.70
1267.193,1129.80
1267.336,1129.90
1267.479,1130.00
1267.623,1130.10
1267.766,1130.20
1267.912,1130.30
1268.058,1130.40
1268.205,1130.50
1268.353,1130.60
1268.500,1130.70
1268.650,1130.80
1268.801,1130.90
1268.950,1131.00
1269.101,1131.10
1269.249,1131.20
1269.398,1131.30
1269.545,1131.40
1269.691,1131.50
1269.838,1131.60
1269.985,1131.70
1270.135,1131.80
1270.286,1131.90
1270.436,1132.00
1270.587,1132.10
1270.735,1132.20
1270.884,1132.30
1271.031,1132.40
1271.176,1132.50
1271.322,1132.60
1271.466,1132.70
1271.612,1132.80
1271.758,1132.90
1271.903,1133.00
1272.050,1133.10
1272.194,1133.20
1272.340,1133.30
1272.488,1133.40
1272.635,1133.50
1272.785,1133.60
1272.933,1133.70
1273.085,1133.80
1273.238,1133.90
1273.391,1134.00
1273.544,1134.10
1273.697,1134.20
1273.852,1134.30
1274.009,1134.40
1274.166,1134.50
1274.324,1134.60
1274.481,1134.70
1274.638,1134.80
1274.797,1134.90
1274.955,1135.00
1275.111,1135.10
1275.263,1135.20
1275.412,1135.30
1275.558,1135.40
1275.703,1135.50
1275.847,1135.60
1275.991,1135.70
1276.137,1135.80
1276.283,1135.90
1276.429,1136.00
1276.575,1136.10
1276.721,1136.20
1276.866,1136.30
1277.011,1136.40
1277.155,1136.50
1277.299,1136.60
1277.442,1136.70
1277.587,1136.80
1277.733,1136.90
1277.878,1137.00
1278.024,1137.10
1278.166,1137.20
1278.309,1137.30
1278.450,1137.40
1278.590,1137.50
1278.731,1137.60
1278.871,1137.70
1279.013,1137.80
1279.157,1137.90
1279.300,1138.00
1279.446,1138.10
1279.591,1138.20
1279.739,1138.30
1279.888,1138.40
1280.038,1138.50
1280.188,1138.60
1280.338,1138.70
1280.490,1138.80
1280.644,1138.90
1280.798,1139.00
1280.952,1139.10
1281.104,1139.20
1281.256,1139.30
1281.408,1139.40
1281.559,1139.50
1281.711,1139.60
1281.860,1139.70
1282.013,1139.80
1282.166,1139.90
1282.318,1140.00
1282.472,1140.10
1282.624,1140.20
1282.779,1140.30
1282.934,1140.40
1283.088,1140.50
1283.243,1140.60
1283.398,1140.70
1283.556,1140.80
1283.715,1140.90
1283.873,1141.00
1284.033,1141.10
1284.192,1141.20
1284.352,1141.30
1284.512,1141.40
1284.670,1141.50
1284.829,1141.60
1284.987,1141.70
1285.147,1141.80
1285.307,1141.90
1285.466,1142.00
1285.626,1142.10
1285.782,1142.20
1285.936,1142.30
1286.089,1142.40
1286.239,1142.50
1286.390,1142.60
1286.540,1142.70
1286.693,1142.80
1286.847,1142.90
1287.001,1143.00
1287.157,1143.10
1287.312,1143.20
1287.470,1143.30
1287.630,1143.40
1287.790,1143.50
1287.952,1143.60
1288.114,1143.70
1288.281,1143.80
1288.449,1143.90
1288.618,1144.00
1288.788,1144.10
1288.958,1144.20
1289.130,1144.30
1289.303,1144.40
1289.478,1144.50
1289.652,1144.60
1289.824,1144.70
1289.998,1144.80
1290.173,1144.90
1290.346,1145.00
1290.519,1145.10
1290.687,1145.20
1290.854,1145.30
1291.018,1145.40
1291.180,1145.50
1291.340,1145.60
1291.500,1145.70
1291.662,1145.80
1291.824,1145.90
1291.986,1146.00
1292.149,1146.10
1292.311,1146.20
1292.475,1146.30
1292.639,1146.40
1292.805,1146.50
1292.972,1146.60
1293.140,1146.70
1293.311,1146.80
1293.483,1146.90
1293.653,1147.00
1293.823,1147.10
1293.990,1147.20
1294.156,1147.30
1294.321,1147.40
1294.486,1147.50
1294.650,1147.60
1294.812,1147.70
1294.975,1147.80
1295.139,1147.90
1295.300,1148.00
1295.460,1148.10
1295.616,1148.20
1295.772,1148.30
1295.926,1148.40
1296.079,1148.50
1296.232,1148.60
1296.383,1148.70
1296.537,1148.80
1296.691,1148.90
1296.844,1149.00
1296.996,1149.10
1297.146,1149.20
1297.298,1149.30
1297.450,1149.40
1297.601,1149.50
1297.753,1149.60
1297.904,1149.70
1298.058,1149.80
1298.213,1149.90
1298.368,1150.00
1298.523,1150.10
1298.676,1150.20
1298.828,1150.30
1298.980,1150.40
1299.131,1150.50
1299.282,1150.60
1299.432,1150.70
1299.586,1150.80
1299.740,1150.90
1299.895,1151.00
1300.051,1151.10
1300.206,1151.20
1300.363,1151.30
1300.523,1151.40
1300.684,1151.50
1300.847,1151.60
1301.008,1151.70
1301.173,1151.80
1301.339,1151.90
1301.505,1152.00
1301.672,1152.10
1301.835,1152.20
1301.997,1152.30
1302.157,1152.40
1302.316,1152.50
1302.476,1152.60
1302.635,1152.70
1302.797,1152.80
1302.962,1152.90
1303.126,1153.00
1303.292,1153.10
1303.458,1153.20
1303.627,1153.30
1303.797,1153.40
1303.968,1153.50
1304.142,1153.60
1304.316,1153.70
1304.492,1153.80
1304.668,1153.90
1304.842,1154.00
1305.017,1154.10
1305.188,1154.20
1305.361,1154.30
1305.532,1154.40
1305.703,1154.50
1305.875,1154.60
1306.046,1154.70
1306.221,1154.80
1306.398,1154.90
1306.574,1155.00
1306.753,1155.10
1306.930,1155.20
1307.111,1155.30
1307.292,1155.40
1307.473,1155.50
1307.652,1155.60
1307.829,1155.70
1308.008,1155.80
1308.186,1155.90
1308.362,1156.00
1308.537,1156.10
1308.707,1156.20
1308.877,1156.30
1309.044,1156.40
1309.209,1156.50
1309.373,1156.60
1309.535,1156.70
1309.700,1156.80
1309.866,1156.90
1310.030,1157.00
1310.194,1157.10
1310.355,1157.20
1310.516,1157.30
1310.675,1157.40
1310.832,1157.50
1310.989,1157.60
1311.145,1157.70
1311.302,1157.80
1311.461,1157.90
1311.619,1158.00
1311.779,1158.10
1311.938,1158.20
1312.100,1158.30
1312.263,1158.40
1312.428,1158.50
1312.593,1158.60
1312.756,1158.70
1312.923,1158.80
1313.091,1158.90
1313.258,1159.00
1313.425,1159.10
1313.588,1159.20
1313.749,1159.30
1313.908,1159.40
1314.065,1159.50
1314.222,1159.60
1314.378,1159.70
1314.537,1159.80
1314.696,1159.90
1314.854,1160.00
1315.014,1160.10
1315.171,1160.20
1315.330,1160.30
1315.490,1160.40
1315.652,1160.50
1315.816,1160.60
1315.980,1160.70
1316.146,1160.80
1316.311,1160.90
1316.475,1161.00
1316.638,1161.10
1316.795,1161.20
1316.950,1161.30
1317.103,1161.40
1317.253,1161.50
1317.403,1161.60
1317.551,1161.70
1317.701,1161.80
1317.849,1161.90
1317.995,1162.00
1318.141,1162.10
1318.283,1162.20
1318.426,1162.30
1318.566,1162.40
1318.706,1162.50
1318.845,1162.60
1318.984,1162.70
1319.127,1162.80
1319.271,1162.90
1319.414,1163.00
1319.559,1163.10
1319.703,1163.20
1319.848,1163.30
1319.993,1163.40
1320.136,1163.50
1320.281,1163.60
1320.424,1163.70
1320.571,1163.80
1320.718,1163.90
1320.865,1164.00
1321.013,1164.10
1321.158,1164.20
1321.303,1164.30
1321.446,1164.40
1321.589,1164.50
1321.733,1164.60
1321.876,1164.70
1322.022,1164.80
1322.169,1164.90
1322.316,1165.00
1322.466,1165.10
1322.614,1165.20
1322.766,1165.30
1322.917,1165.40
1323.068,1165.50
1323.220,1165.60
1323.371,1165.70
1323.525,1165.80
1323.680,1165.90
1323.834,1166.00
1323.988,1166.10
1324.140,1166.20
1324.293,1166.30
1324.443,1166.40
1324.593,1166.50
1324.743,1166.60
1324.892,1166.70
1325.045,1166.80
1325.199,1166.90
1325.353,1167.00
1325.509,1167.10
1325.664,1167.20
1325.821,1167.30
1325.980,1167.40
1326.139,1167.50
1326.298,1167.60
1326.457,1167.70
1326.618,1167.80
1326.781,1167.90
1326.943,1168.00
1327.105,1168.10
1327.264,1168.20
1327.422,1168.30
1327.578,1168.40
1327.732,1168.50
1327.886,1168.60
1328.037,1168.70
1328.190,1168.80
1328.343,1168.90
1328.494,1169.00
1328.646,1169.10
1328.794,1169.20
1328.941,1169.30
1329.087,1169.40
1329.232,1169.50
1329.377,1169.60
1329.520,1169.70
1329.665,1169.80
1329.811,1169.90
1329.956,1170.00
1330.100,1170.10
1330.242,1170.20
1330.384,1170.30
1330.525,1170.40
1330.665,1170.50
1330.805,1170.60
1330.943,1170.70
1331.085,1170.80
1331.228,1170.90
1331.372,1171.00
1331.517,1171.10
1331.662,1171.20
1331.809,1171.30
1331.955,1171.40
1332.100,1171.50
1332.245,1171.60
1332.388,1171.70
1332.533,1171.80
1332.679,1171.90
1332.825,1172.00
1332.972,1172.10
1333.117,1172.20
1333.263,1172.30
1333.407,1172.40
1333.550,1172.50
1333.693,1172.60
1333.837,1172.70
1333.983,1172.80
1334.130,1172.90
1334.277,1173.00
1334.425,1173.10
1334.570,1173.20
1334.716,1173.30
1334.860,1173.40
1335.004,1173.50
1335.147,1173.60
1335.290,1173.70
1335.436,1173.80
1335.582,1173.90
1335.729,1174.00
1335.877,1174.10
1336.024,1174.20
1336.173,1174.30
1336.322,1174.40
1336.472,1174.50
1336.623,1174.60
1336.774,1174.70
1336.927,1174.80
1337.080,1174.90
1337.233,1175.00
1337.387,1175.10
1337.538,1175.20
1337.690,1175.30
1337.840,1175.40
1337.989,1175.50
1338.140,1175.60
1338.290,1175.70
1338.443,1175.80
1338.598,1175.90
1338.752,1176.00
1338.908,1176.10
1339.064,1176.20
1339.222,1176.30
1339.382,1176.40
1339.543,1176.50
1339.705,1176.60
1339.866,1176.70
1340.028,1176.80
1340.191,1176.90
1340.353,1177.00
1340.516,1177.10
1340.675,1177.20
1340.833,1177.30
1340.990,1177.40
1341.144,1177.50
1341.297,1177.60
1341.449,1177.70
1341.604,1177.80
1341.760,1177.90
1341.914,1178.00
1342.071,1178.10
1342.225,1178.20
1342.383,1178.30
1342.540,1178.40
1342.698,1178.50
1342.857,1178.60
1343.017,1178.70
1343.180,1178.80
1343.345,1178.90
1343.511,1179.00
1343.678,1179.10
1343.846,1179.20
1344.016,1179.30
1344.187,1179.40
1344.360,1179.50
1344.534,1179.60
1344.706,1179.70
1344.878,1179.80
1345.051,1179.90
1345.222,1180.00
1345.394,1180.10
1345.561,1180.20
1345.728,1180.30
1345.892,1180.40
1346.054,1180.50
1346.216,1180.60
1346.378,1180.70
1346.542,1180.80
1346.707,1180.90
1346.872,1181.00
1347.037,1181.10
1347.200,1181.20
1347.365,1181.30
1347.529,1181.40
1347.692,1181.50
1347.856,1181.60
1348.020,1181.70
1348.186,1181.80
1348.352,1181.90
1348.516,1182.00
1348.678,1182.10
1348.836,1182.20
1348.992,1182.30
1349.147,1182.40
1349.300,1182.50
1349.451,1182.60
1349.601,1182.70
1349.752,1182.80
1349.904,1182.90
1350.053,1183.00
1350.203,1183.10
1350.349,1183.20
1350.495,1183.30
1350.639,1183.40
1350.782,1183.50
1350.926,1183.60
1351.069,1183.70
1351.216,1183.80
1351.364,1183.90
1351.513,1184.00
1351.664,1184.10
1351.815,1184.20
1351.969,1184.30
1352.125,1184.40
1352.283,1184.50
1352.443,1184.60
1352.604,1184.70
1352.769,1184.80
1352.936,1184.90
1353.104,1185.00
1353.274,1185.10
1353.444,1185.20
1353.616,1185.30
1353.790,1185.40
1353.965,1185.50
1354.141,1185.60
1354.316,1185.70
1354.492,1185.80
1354.668,1185.90
1354.843,1186.00
1355.017,1186.10
1355.187,1186.20
1355.356,1186.30
1355.523,1186.40
1355.688,1186.50
1355.853,1186.60
1356.013,1186.70
1356.174,1186.80
1356.334,1186.90
1356.491,1187.00
1356.648,1187.10
1356.801,1187.20
1356.954,1187.30
1357.105,1187.40
1357.255,1187.50
1357.405,1187.60
1357.554,1187.70
1357.706,1187.80
1357.860,1187.90
1358.013,1188.00
1358.168,1188.10
1358.322,1188.20
1358.478,1188.30
1358.636,1188.40
1358.794,1188.50
1358.953,1188.60
1359.112,1188.70
1359.275,1188.80
1359.437,1188.90
1359.599,1189.00
1359.761,1189.10
1359.919,1189.20
1360.076,1189.30
1360.232,1189.40
1360.385,1189.50
1360.538,1189.60
1360.690,1189.70
1360.841,1189.80
1360.992,1189.90
1361.140,1190.00
1361.288,1190.10
1361.432,1190.20
1361.576,1190.30
1361.718,1190.40
1361.861,1190.50
1362.003,1190.60
1362.143,1190.70
1362.284,1190.80
1362.425,1190.90
1362.565,1191.00
1362.705,1191.10
1362.842,1191.20
1362.979,1191.30
1363.115,1191.40
1363.251,1191.50
1363.386,1191.60
1363.521,1191.70
1363.659,1191.80
1363.798,1191.90
1363.937,1192.00
1364.079,1192.10
1364.220,1192.20
1364.363,1192.30
1364.507,1192.40
1364.651,1192.50
1364.797,1192.60
1364.942,1192.70
1365.090,1192.80
1365.239,1192.90
1365.387,1193.00
1365.536,1193.10
1365.684,1193.20
1365.832,1193.30
1365.979,1193.40
1366.127,1193.50
1366.276,1193.60
1366.425,1193.70
1366.577,1193.80
1366.730,1193.90
1366.882,1194.00
1367.034,1194.10
1367.183,1194.20
1367.332,1194.30
1367.479,1194.40
1367.626,1194.50
1367.773,1194.60
1367.918,1194.70
1368.065,1194.80
1368.213,1194.90
1368.361,1195.00
1368.510,1195.10
1368.657,1195.20
1368.807,1195.30
1368.957,1195.40
1369.108,1195.50
1369.260,1195.60
1369.410,1195.70
1369.562,1195.80
1369.714,1195.90
1369.865,1196.00
1370.016,1196.10
1370.163,1196.20
1370.310,1196.30
1370.456,1196.40
1370.601,1196.50
1370.745,1196.60
1370.887,1196.70
1371.029,1196.80
1371.169,1196.90
1371.308,1197.00
1371.445,1197.10
1371.579,1197.20
1371.714,1197.30
1371.847,1197.40
1371.980,1197.50
1372.114,1197.60
1372.248,1197.70
1372.383,1197.80
1372.521,1197.90
1372.658,1198.00
1372.797,1198.10
1372.935,1198.20
1373.077,1198.30
1373.220,1198.40
1373.365,1198.50
1373.512,1198.60
1373.659,1198.70
1373.810,1198.80
1373.963,1198.90
1374.116,1199.00
1374.272,1199.10
1374.425,1199.20
1374.580,1199.30
1374.734,1199.40
1374.888,1199.50
1375.043,1199.60
1375.197,1199.70
1375.355,1199.80
1375.514,1199.90
1375.672,1200.00
1375.832,1200.10
1375.989,1200.20
1376.148,1200.30
1376.308,1200.40
1376.468,1200.50
1376.628,1200.60
1376.787,1200.70
1376.947,1200.80
1377.108,1200.90
1377.267,1201.00
1377.426,1201.10
1377.581,1201.20
1377.736,1201.30
1377.889,1201.40
1378.041,1201.50
1378.193,1201.60
1378.344,1201.70
1378.495,1201.80
1378.646,1201.90
1378.796,1202.00
1378.945,1202.10
1379.091,1202.20
1379.237,1202.30
1379.381,1202.40
1379.524,1202.50
1379.667,1202.60
1379.807,1202.70
1379.949,1202.80
1380.091,1202.90
1380.231,1203.00
1380.370,1203.10
1380.507,1203.20
1380.643,1203.30
1380.778,1203.40
1380.912,1203.50
1381.047,1203.60
1381.180,1203.70
1381.316,1203.80
1381.452,1203.90
1381.588,1204.00
1381.725,1204.10
1381.862,1204.20
1382.001,1204.30
1382.140,1204.40
1382.279,1204.50
1382.418,1204.60
1382.557,1204.70
1382.699,1204.80
1382.842,1204.90
1382.985,1205.00
1383.127,1205.10
1383.267,1205.20
1383.407,1205.30
1383.547,1205.40
1383.687,1205.50
1383.826,1205.60
1383.965,1205.70
1384.106,1205.80
1384.247,1205.90
1384.388,1206.00
1384.529,1206.10
1384.666,1206.20
1384.804,1206.30
1384.941,1206.40
1385.076,1206.50
1385.212,1206.60
1385.346,1206.70
1385.484,1206.80
1385.623,1206.90
1385.762,1207.00
1385.903,1207.10
1386.043,1207.20
1386.187,1207.30
1386.331,1207.40
1386.474,1207.50
1386.617,1207.60
1386.759,1207.70
1386.902,1207.80
1387.047,1207.90
1387.191,1208.00
1387.335,1208.10
1387.477,1208.20
1387.618,1208.30
1387.759,1208.40
1387.900,1208.50
1388.041,1208.60
1388.180,1208.70
1388.322,1208.80
1388.464,1208.90
1388.604,1209.00
1388.745,1209.10
1388.882,1209.20
1389.020,1209.30
1389.158,1209.40
1389.294,1209.50
1389.430,1209.60
1389.566,1209.70
1389.704,1209.80
1389.844,1209.90
1389.983,1210.00
1390.123,1210.10
1390.263,1210.20
1390.406,1210.30
1390.548,1210.40
1390.692,1210.50
1390.836,1210.60
1390.977,1210.70
1391.120,1210.80
1391.265,1210.90
1391.409,1211.00
1391.555,1211.10
1391.700,1211.20
1391.848,1211.30
1391.996,1211.40
1392.142,1211.50
1392.289,1211.60
1392.433,1211.70
1392.578,1211.80
1392.722,1211.90
1392.863,1212.00
1393.003,1212.10
1393.141,1212.20
1393.279,1212.30
1393.417,1212.40
1393.555,1212.50
1393.693,1212.60
1393.832,1212.70
1393.974,1212.80
1394.118,1212.90
1394.261,1213.00
1394.405,1213.10
1394.549,1213.20
1394.695,1213.30
1394.840,1213.40
1394.986,1213.50
1395.132,1213.60
1395.278,1213.70
1395.428,1213.80
1395.579,1213.90
1395.730,1214.00
1395.880,1214.10
1396.029,1214.20
1396.178,1214.30
1396.327,1214.40
1396.477,1214.50
1396.626,1214.60
1396.774,1214.70
1396.926,1214.80
1397.078,1214.90
1397.230,1215.00
1397.382,1215.10
1397.532,1215.20
